source_x,source_y,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
1.121302908603295e-05,6.6360724062795115e-06,6.857369,8.205899,-6.523261,-5.742095,0.0,0.19510847999999997,0.5420104416,0.6488779968
3.7860313348612887e-06,5.300835878385131e-05,8.50303,9.53638,-11.2794,-3.952694,0.0,0.05911230527999999,0.18935475840000002,1.046462976
1.537472339111659e-05,3.4235294515706187e-06,6.65309,8.500561,-6.387152,-5.969063,0.0,0.26783593920000004,0.6073903584,0.6622943616
8.762845593436299e-06,9.988785456472829e-06,6.997335,8.065105,-6.712106,-5.552073,0.0,0.1521677664,0.49348370880000003,0.654636816
2.7460287576938765e-05,1.3261162168113333e-05,6.181902,9.874238,-7.629158,-5.630717,0.0,0.4753435104,0.6602711327999999,0.868640544
1.642418624944875e-05,1.1211222043332466e-05,6.633717,8.6905,-6.963495,-5.563014,0.0,0.2849174784,0.5589424224,0.7384984704
1.2549959172560225e-05,2.172081596367957e-05,6.914142,8.651527,-7.723209,-5.043224,0.0,0.2149460064,0.446954112,0.7962696575999999
3.218833178434567e-05,2.3766585799908963e-05,6.062013,11.45138,-9.544624,-5.172099,0.0,0.5483494368,0.6434023104,1.012045536
2.5632814706178178e-06,8.87855894110613e-05,0.0,0.0,0.0,-3.124957,0.0,0.0,0.0,1.491853248
5.5934540850748516e-06,7.432600032044347e-05,9.840024,0.0,0.0,-3.424776,0.0,0.0,0.0,1.3202352
2.2534445805350658e-05,4.256806837912615e-05,6.713369,12.36219,-11.9479,-4.325091,0.0,0.3651581952,0.4242848256,1.097917632
8.297891240785591e-06,4.6963151167904404e-05,7.781854,9.719672,-10.56362,-4.1327,0.0,0.1328066496,0.2581412544,1.015732224
4.715044809664683e-06,5.74473297620198e-05,8.653987,10.15595,-12.16802,-3.833062,0.0,0.0720517248,0.17726411520000002,1.105778304
1.730386573274434e-06,1.9314974003690315e-05,0.0,0.0,-7.326524,-5.103989,0.0,0.0,0.363186288,0.6756623424
1.2838535042781213e-05,1.4371036098733676e-05,6.824296,8.457389,-7.111082,-5.372277,0.0,0.2220638976,0.5005858752000001,0.7316620704
3.0683623593969184e-05,3.579954469146789e-05,6.229181,0.0,0.0,-4.632171,0.0,0.0,0.0,1.1103445440000002
3.918684415924107e-05,1.230310852521524e-05,5.76432,11.49619,-8.47954,-5.98742,0.0,0.6786725184,0.8019085535999999,0.988996608
1.984144687855112e-05,5.4905801516912964e-05,7.152997,0.0,0.0,-3.934598,0.0,0.0,0.0,1.2057992640000001
8.322887187981313e-06,8.287495318088804e-05,10.10631,0.0,0.0,-3.244505,0.0,0.0,0.0,1.451018016
4.944774020898574e-05,1.309934411982442e-06,5.441246,12.73031,0.0,0.0,0.0,0.8617097088,0.0,0.0
2.631996780320183e-05,4.6854556071501666e-05,6.588743,0.0,0.0,-4.207362,0.0,0.0,0.0,1.179314208
3.796527669554917e-05,2.136802443435386e-05,5.840636,12.36929,-10.01275,-5.402224,0.0,0.6491435903999999,0.7274467008,1.053165024
6.81741417578448e-05,2.9374269835377933e-06,4.974195,18.23197,0.0,0.0,0.0,1.1875403519999999,0.0,0.0
2.2484927835338037e-05,4.0810787560125456e-05,6.685107,11.96673,-11.4657,-4.38405,0.0,0.3666652704,0.433178496,1.079249184
